idDetalleCompra,idCompra,idProduc,nomProduc,precioProduc,CantidadProduc,Subtotal
8453,1307,49,Llave Angular Cromada - Lote 49,6.53,47,306.91
8454,1307,10,Cinta Teflon - Lote 10,1.65,99,163.35
8455,1307,44,Martillo - Lote 44,13.96,96,1340.16
8456,1307,12,Tubo Abasto - Lote 12,5.36,48,257.28
8457,1307,21,"Tubo PVC Desague 4"" - Lote 21",19.16,88,1686.08
8458,1307,9,Pegamento PVC Oatey - Lote 9,20.21,87,1758.27
8459,1308,2,Mezcladora Ducha Italgrif - Lote 2,74.52,37,2757.24
8460,1308,26,Sifón Botella - Lote 26,10.21,43,439.03
8461,1308,45,Guantes - Lote 45,4.96,99,491.04
8462,1308,29,Martillo - Lote 29,13.0,40,520.0
8463,1308,19,Llave Angular Cromada - Lote 19,7.44,40,297.6
8464,1308,9,Pegamento PVC Oatey - Lote 9,19.61,23,451.03
8465,1308,27,Tubo Abasto - Lote 27,4.87,79,384.73
8466,1309,23,"Codo PVC 4"" - Lote 23",2.16,50,108.0
8467,1309,26,Sifón Botella - Lote 26,9.31,68,633.08
8468,1309,31,Llave Lavatorio Vainsa - Lote 31,26.07,20,521.4
8469,1309,9,Pegamento PVC Oatey - Lote 9,22.76,65,1479.4
8470,1310,15,Guantes - Lote 15,4.25,95,403.75
8471,1310,3,"Caño Jardin Bronce 1/2"" - Lote 3",9.09,58,527.22
8472,1310,23,"Codo PVC 4"" - Lote 23",1.88,20,37.6
8473,1310,3,"Caño Jardin Bronce 1/2"" - Lote 3",7.79,73,568.67
8474,1311,7,"Tubo PVC Agua 1/2"" - Lote 7",7.67,93,713.31
8475,1311,16,Llave Lavatorio Vainsa - Lote 16,25.86,47,1215.42
8476,1311,15,Guantes - Lote 15,4.97,82,407.54
8477,1312,1,Llave Lavatorio Vainsa - Lote 1,28.32,27,764.64
8478,1312,12,Tubo Abasto - Lote 12,5.04,94,473.76
8479,1312,28,Hoja Sierra - Lote 28,2.88,32,92.16
8480,1313,25,Cinta Teflon - Lote 25,1.6,55,88.0
8481,1313,5,Mezcladora Monocomando - Lote 5,116.64,85,9914.4
8482,1313,23,"Codo PVC 4"" - Lote 23",1.97,96,189.12
8483,1313,47,Mezcladora Ducha Italgrif - Lote 47,73.9,77,5690.3
8484,1313,40,Cinta Teflon - Lote 40,1.36,38,51.68
8485,1313,19,Llave Angular Cromada - Lote 19,7.74,64,495.36
8486,1313,14,Martillo - Lote 14,16.21,37,599.77
8487,1313,6,"Tubo PVC Desague 4"" - Lote 6",17.64,69,1217.16
8488,1314,35,Mezcladora Monocomando - Lote 35,100.26,29,2907.54
8489,1314,25,Cinta Teflon - Lote 25,1.47,57,83.79
8490,1314,19,Llave Angular Cromada - Lote 19,7.07,51,360.57
8491,1314,48,"Caño Jardin Bronce 1/2"" - Lote 48",9.34,35,326.9
8492,1314,49,Llave Angular Cromada - Lote 49,6.47,65,420.55
8493,1314,40,Cinta Teflon - Lote 40,1.71,33,56.43
8494,1314,43,Hoja Sierra - Lote 43,3.47,77,267.19
8495,1314,28,Hoja Sierra - Lote 28,3.21,73,234.33
8496,1314,22,"Tubo PVC Agua 1/2"" - Lote 22",7.96,27,214.92
8497,1314,43,Hoja Sierra - Lote 43,3.15,80,252.0
8498,1315,9,Pegamento PVC Oatey - Lote 9,22.99,23,528.77
8499,1315,11,Sifón Botella - Lote 11,7.76,90,698.4
8500,1315,45,Guantes - Lote 45,4.76,61,290.36
8501,1315,4,Llave Angular Cromada - Lote 4,7.59,72,546.48
8502,1316,10,Cinta Teflon - Lote 10,1.37,36,49.32
8503,1316,44,Martillo - Lote 44,14.45,34,491.3
8504,1316,41,Sifón Botella - Lote 41,9.54,90,858.6
8505,1317,25,Cinta Teflon - Lote 25,1.66,100,166.0
8506,1317,41,Sifón Botella - Lote 41,8.11,74,600.14
8507,1317,16,Llave Lavatorio Vainsa - Lote 16,23.86,37,882.82
8508,1318,35,Mezcladora Monocomando - Lote 35,111.09,65,7220.85
8509,1318,5,Mezcladora Monocomando - Lote 5,103.63,37,3834.31
8510,1318,41,Sifón Botella - Lote 41,9.66,86,830.76
8511,1318,42,Tubo Abasto - Lote 42,4.59,85,390.15
8512,1319,6,"Tubo PVC Desague 4"" - Lote 6",15.6,30,468.0
8513,1319,10,Cinta Teflon - Lote 10,1.41,97,136.77
8514,1319,2,Mezcladora Ducha Italgrif - Lote 2,60.69,25,1517.25
8515,1319,48,"Caño Jardin Bronce 1/2"" - Lote 48",8.86,51,451.86
8516,1319,22,"Tubo PVC Agua 1/2"" - Lote 22",8.6,51,438.6
8517,1319,35,Mezcladora Monocomando - Lote 35,122.68,92,11286.56
8518,1319,10,Cinta Teflon - Lote 10,1.6,51,81.6
8519,1319,5,Mezcladora Monocomando - Lote 5,95.16,46,4377.36
8520,1319,28,Hoja Sierra - Lote 28,3.1,64,198.4
8521,1319,41,Sifón Botella - Lote 41,10.05,84,844.2
8522,1320,9,Pegamento PVC Oatey - Lote 9,22.78,81,1845.18
8523,1320,35,Mezcladora Monocomando - Lote 35,93.72,53,4967.16
8524,1320,43,Hoja Sierra - Lote 43,2.7,90,243.0
8525,1320,44,Martillo - Lote 44,14.56,83,1208.48
8526,1320,37,"Tubo PVC Agua 1/2"" - Lote 37",9.47,29,274.63
8527,1320,22,"Tubo PVC Agua 1/2"" - Lote 22",9.57,46,440.22
8528,1321,7,"Tubo PVC Agua 1/2"" - Lote 7",9.18,32,293.76
8529,1321,43,Hoja Sierra - Lote 43,3.31,23,76.13
8530,1321,23,"Codo PVC 4"" - Lote 23",2.24,40,89.6
8531,1322,12,Tubo Abasto - Lote 12,4.71,75,353.25
8532,1322,15,Guantes - Lote 15,4.1,67,274.7
8533,1322,10,Cinta Teflon - Lote 10,1.34,82,109.88
8534,1322,18,"Caño Jardin Bronce 1/2"" - Lote 18",10.33,60,619.8
8535,1322,15,Guantes - Lote 15,4.78,51,243.78
8536,1322,24,Pegamento PVC Oatey - Lote 24,19.7,70,1379.0
8537,1322,49,Llave Angular Cromada - Lote 49,7.47,69,515.43
8538,1323,34,Llave Angular Cromada - Lote 34,7.23,76,549.48
8539,1323,38,"Codo PVC 4"" - Lote 38",1.86,74,137.64
8540,1323,18,"Caño Jardin Bronce 1/2"" - Lote 18",8.36,93,777.48
8541,1323,24,Pegamento PVC Oatey - Lote 24,17.65,35,617.75
8542,1323,27,Tubo Abasto - Lote 27,4.22,100,422.0
8543,1323,1,Llave Lavatorio Vainsa - Lote 1,27.71,72,1995.12
8544,1323,37,"Tubo PVC Agua 1/2"" - Lote 37",7.92,73,578.16
8545,1324,8,"Codo PVC 4"" - Lote 8",2.32,38,88.16
8546,1324,4,Llave Angular Cromada - Lote 4,7.84,73,572.32
8547,1324,49,Llave Angular Cromada - Lote 49,8.1,77,623.7
8548,1324,46,Llave Lavatorio Vainsa - Lote 46,24.11,83,2001.13
8549,1324,15,Guantes - Lote 15,5.12,60,307.2
8550,1324,40,Cinta Teflon - Lote 40,1.54,76,117.04
8551,1324,14,Martillo - Lote 14,15.92,52,827.84
8552,1324,18,"Caño Jardin Bronce 1/2"" - Lote 18",7.72,37,285.64
8553,1325,20,Mezcladora Monocomando - Lote 20,121.27,75,9095.25
8554,1325,43,Hoja Sierra - Lote 43,3.4,67,227.8
8555,1325,12,Tubo Abasto - Lote 12,5.26,38,199.88
8556,1325,19,Llave Angular Cromada - Lote 19,7.11,83,590.13
8557,1326,23,"Codo PVC 4"" - Lote 23",2.26,83,187.58
8558,1326,30,Guantes - Lote 30,4.6,37,170.2
8559,1326,34,Llave Angular Cromada - Lote 34,7.68,57,437.76
8560,1326,4,Llave Angular Cromada - Lote 4,6.06,78,472.68
8561,1326,15,Guantes - Lote 15,4.85,98,475.3
8562,1326,6,"Tubo PVC Desague 4"" - Lote 6",16.54,57,942.78
8563,1326,44,Martillo - Lote 44,16.37,38,622.06
8564,1327,42,Tubo Abasto - Lote 42,5.11,39,199.29
8565,1327,37,"Tubo PVC Agua 1/2"" - Lote 37",7.89,54,426.06
8566,1327,46,Llave Lavatorio Vainsa - Lote 46,26.89,70,1882.3
8567,1327,50,Mezcladora Monocomando - Lote 50,90.42,76,6871.92
8568,1327,13,Hoja Sierra - Lote 13,3.13,72,225.36
8569,1327,43,Hoja Sierra - Lote 43,3.35,37,123.95
8570,1327,34,Llave Angular Cromada - Lote 34,6.48,74,479.52
8571,1327,8,"Codo PVC 4"" - Lote 8",2.44,28,68.32
8572,1327,10,Cinta Teflon - Lote 10,1.66,23,38.18
8573,1327,4,Llave Angular Cromada - Lote 4,6.7,86,576.2
8574,1328,25,Cinta Teflon - Lote 25,1.64,52,85.28
8575,1328,35,Mezcladora Monocomando - Lote 35,97.37,46,4479.02
8576,1328,49,Llave Angular Cromada - Lote 49,7.01,47,329.47
8577,1328,29,Martillo - Lote 29,14.41,93,1340.13
8578,1328,33,"Caño Jardin Bronce 1/2"" - Lote 33",10.32,41,423.12
8579,1329,32,Mezcladora Ducha Italgrif - Lote 32,76.74,30,2302.2
8580,1329,25,Cinta Teflon - Lote 25,1.68,21,35.28
8581,1329,41,Sifón Botella - Lote 41,9.32,52,484.64
8582,1329,19,Llave Angular Cromada - Lote 19,8.1,75,607.5
8583,1329,39,Pegamento PVC Oatey - Lote 39,17.67,37,653.79
8584,1329,24,Pegamento PVC Oatey - Lote 24,19.46,73,1420.58
8585,1329,46,Llave Lavatorio Vainsa - Lote 46,23.52,26,611.52
8586,1329,13,Hoja Sierra - Lote 13,2.76,38,104.88
8587,1329,24,Pegamento PVC Oatey - Lote 24,23.86,31,739.66
8588,1330,4,Llave Angular Cromada - Lote 4,6.19,20,123.8
8589,1330,22,"Tubo PVC Agua 1/2"" - Lote 22",8.1,57,461.7
8590,1330,31,Llave Lavatorio Vainsa - Lote 31,29.58,64,1893.12
8591,1330,34,Llave Angular Cromada - Lote 34,7.3,27,197.1
8592,1330,4,Llave Angular Cromada - Lote 4,8.28,47,389.16
8593,1330,47,Mezcladora Ducha Italgrif - Lote 47,73.85,85,6277.25
8594,1330,49,Llave Angular Cromada - Lote 49,6.69,24,160.56
8595,1330,41,Sifón Botella - Lote 41,7.68,28,215.04
8596,1331,16,Llave Lavatorio Vainsa - Lote 16,25.64,28,717.92
8597,1331,25,Cinta Teflon - Lote 25,1.42,85,120.7
8598,1331,44,Martillo - Lote 44,16.67,47,783.49
8599,1331,13,Hoja Sierra - Lote 13,3.13,86,269.18
8600,1331,7,"Tubo PVC Agua 1/2"" - Lote 7",8.44,55,464.2
8601,1331,14,Martillo - Lote 14,14.05,81,1138.05
8602,1331,21,"Tubo PVC Desague 4"" - Lote 21",16.83,65,1093.95
8603,1332,40,Cinta Teflon - Lote 40,1.3,21,27.3
8604,1332,26,Sifón Botella - Lote 26,10.29,86,884.94
8605,1332,25,Cinta Teflon - Lote 25,1.47,56,82.32
8606,1333,36,"Tubo PVC Desague 4"" - Lote 36",14.2,53,752.6
8607,1333,39,Pegamento PVC Oatey - Lote 39,18.58,24,445.92
8608,1333,30,Guantes - Lote 30,4.65,33,153.45
8609,1333,39,Pegamento PVC Oatey - Lote 39,22.36,87,1945.32
8610,1333,42,Tubo Abasto - Lote 42,4.77,46,219.42
8611,1333,7,"Tubo PVC Agua 1/2"" - Lote 7",7.26,75,544.5
8612,1333,24,Pegamento PVC Oatey - Lote 24,23.99,86,2063.14
8613,1333,28,Hoja Sierra - Lote 28,3.48,86,299.28
8614,1333,8,"Codo PVC 4"" - Lote 8",2.15,30,64.5
8615,1333,31,Llave Lavatorio Vainsa - Lote 31,26.45,69,1825.05
8616,1334,43,Hoja Sierra - Lote 43,2.66,45,119.7
8617,1334,5,Mezcladora Monocomando - Lote 5,121.31,80,9704.8
8618,1334,47,Mezcladora Ducha Italgrif - Lote 47,80.76,61,4926.36
8619,1334,22,"Tubo PVC Agua 1/2"" - Lote 22",7.58,88,667.04
8620,1334,13,Hoja Sierra - Lote 13,2.86,52,148.72
8621,1334,35,Mezcladora Monocomando - Lote 35,111.17,28,3112.76
8622,1335,29,Martillo - Lote 29,15.23,39,593.97
8623,1335,16,Llave Lavatorio Vainsa - Lote 16,31.07,66,2050.62
8624,1335,16,Llave Lavatorio Vainsa - Lote 16,28.41,94,2670.54
8625,1335,50,Mezcladora Monocomando - Lote 50,95.87,85,8148.95
8626,1335,11,Sifón Botella - Lote 11,8.7,69,600.3
8627,1335,10,Cinta Teflon - Lote 10,1.48,32,47.36
8628,1335,50,Mezcladora Monocomando - Lote 50,102.07,81,8267.67
8629,1335,3,"Caño Jardin Bronce 1/2"" - Lote 3",9.54,28,267.12
8630,1336,28,Hoja Sierra - Lote 28,3.05,74,225.7
8631,1336,39,Pegamento PVC Oatey - Lote 39,17.53,46,806.38
8632,1336,50,Mezcladora Monocomando - Lote 50,90.23,45,4060.35
8633,1336,33,"Caño Jardin Bronce 1/2"" - Lote 33",8.11,63,510.93
8634,1336,30,Guantes - Lote 30,4.77,42,200.34
8635,1336,25,Cinta Teflon - Lote 25,1.55,75,116.25
8636,1336,42,Tubo Abasto - Lote 42,4.41,48,211.68
8637,1337,48,"Caño Jardin Bronce 1/2"" - Lote 48",7.99,27,215.73
8638,1337,9,Pegamento PVC Oatey - Lote 9,20.09,86,1727.74
8639,1337,20,Mezcladora Monocomando - Lote 20,93.83,74,6943.42
8640,1337,16,Llave Lavatorio Vainsa - Lote 16,29.73,20,594.6
8641,1337,30,Guantes - Lote 30,5.51,44,242.44
8642,1337,1,Llave Lavatorio Vainsa - Lote 1,30.74,88,2705.12
8643,1337,31,Llave Lavatorio Vainsa - Lote 31,30.47,36,1096.92
8644,1337,1,Llave Lavatorio Vainsa - Lote 1,29.39,78,2292.42
8645,1338,31,Llave Lavatorio Vainsa - Lote 31,26.72,80,2137.6
8646,1338,48,"Caño Jardin Bronce 1/2"" - Lote 48",7.86,34,267.24
8647,1338,49,Llave Angular Cromada - Lote 49,6.7,84,562.8
8648,1338,21,"Tubo PVC Desague 4"" - Lote 21",17.88,36,643.68
8649,1338,31,Llave Lavatorio Vainsa - Lote 31,30.79,84,2586.36
8650,1339,50,Mezcladora Monocomando - Lote 50,92.21,97,8944.37
8651,1339,29,Martillo - Lote 29,13.23,30,396.9
8652,1339,4,Llave Angular Cromada - Lote 4,7.72,38,293.36
8653,1340,13,Hoja Sierra - Lote 13,3.18,57,181.26
8654,1340,32,Mezcladora Ducha Italgrif - Lote 32,81.32,47,3822.04
8655,1340,4,Llave Angular Cromada - Lote 4,7.77,64,497.28
8656,1340,31,Llave Lavatorio Vainsa - Lote 31,31.37,77,2415.49
8657,1340,7,"Tubo PVC Agua 1/2"" - Lote 7",9.34,99,924.66
8658,1341,44,Martillo - Lote 44,15.41,94,1448.54
8659,1341,31,Llave Lavatorio Vainsa - Lote 31,25.89,33,854.37
8660,1341,46,Llave Lavatorio Vainsa - Lote 46,26.41,98,2588.18
8661,1341,50,Mezcladora Monocomando - Lote 50,104.49,71,7418.79
8662,1342,19,Llave Angular Cromada - Lote 19,7.46,25,186.5
8663,1342,47,Mezcladora Ducha Italgrif - Lote 47,72.58,68,4935.44
8664,1342,16,Llave Lavatorio Vainsa - Lote 16,25.09,44,1103.96
8665,1342,18,"Caño Jardin Bronce 1/2"" - Lote 18",7.55,22,166.1
8666,1342,46,Llave Lavatorio Vainsa - Lote 46,23.87,66,1575.42
8667,1342,19,Llave Angular Cromada - Lote 19,8.37,37,309.69
8668,1342,25,Cinta Teflon - Lote 25,1.35,66,89.1
8669,1342,30,Guantes - Lote 30,4.32,99,427.68
8670,1342,45,Guantes - Lote 45,4.2,43,180.6
8671,1343,49,Llave Angular Cromada - Lote 49,6.59,53,349.27
8672,1343,40,Cinta Teflon - Lote 40,1.48,21,31.08
8673,1343,24,Pegamento PVC Oatey - Lote 24,20.85,56,1167.6
8674,1343,16,Llave Lavatorio Vainsa - Lote 16,22.95,73,1675.35
8675,1344,32,Mezcladora Ducha Italgrif - Lote 32,62.74,95,5960.3
8676,1344,22,"Tubo PVC Agua 1/2"" - Lote 22",9.09,24,218.16
8677,1344,7,"Tubo PVC Agua 1/2"" - Lote 7",7.19,25,179.75
8678,1344,46,Llave Lavatorio Vainsa - Lote 46,26.27,39,1024.53
8679,1344,2,Mezcladora Ducha Italgrif - Lote 2,60.78,84,5105.52
8680,1344,26,Sifón Botella - Lote 26,9.18,64,587.52
8681,1344,46,Llave Lavatorio Vainsa - Lote 46,28.52,46,1311.92
8682,1344,30,Guantes - Lote 30,4.96,63,312.48
8683,1345,15,Guantes - Lote 15,4.46,60,267.6
8684,1345,33,"Caño Jardin Bronce 1/2"" - Lote 33",8.57,46,394.22
8685,1345,6,"Tubo PVC Desague 4"" - Lote 6",15.05,96,1444.8
8686,1345,19,Llave Angular Cromada - Lote 19,6.97,93,648.21
8687,1345,37,"Tubo PVC Agua 1/2"" - Lote 37",9.29,31,287.99
8688,1345,25,Cinta Teflon - Lote 25,1.74,51,88.74
8689,1346,41,Sifón Botella - Lote 41,10.06,69,694.14
8690,1346,44,Martillo - Lote 44,16.56,50,828.0
8691,1346,2,Mezcladora Ducha Italgrif - Lote 2,62.2,46,2861.2
8692,1346,32,Mezcladora Ducha Italgrif - Lote 32,79.61,37,2945.57
8693,1346,27,Tubo Abasto - Lote 27,4.58,74,338.92
8694,1346,50,Mezcladora Monocomando - Lote 50,95.11,86,8179.46
8695,1346,26,Sifón Botella - Lote 26,8.5,88,748.0
8696,1346,38,"Codo PVC 4"" - Lote 38",2.44,41,100.04
8697,1346,32,Mezcladora Ducha Italgrif - Lote 32,66.96,36,2410.56
8698,1347,45,Guantes - Lote 45,4.03,38,153.14
8699,1347,26,Sifón Botella - Lote 26,7.76,26,201.76
8700,1347,43,Hoja Sierra - Lote 43,3.29,68,223.72
8701,1348,38,"Codo PVC 4"" - Lote 38",2.14,23,49.22
8702,1348,22,"Tubo PVC Agua 1/2"" - Lote 22",7.58,55,416.9
8703,1348,10,Cinta Teflon - Lote 10,1.69,83,140.27
8704,1348,26,Sifón Botella - Lote 26,9.69,45,436.05
8705,1349,21,"Tubo PVC Desague 4"" - Lote 21",18.73,73,1367.29
8706,1349,14,Martillo - Lote 14,15.49,68,1053.32
8707,1349,49,Llave Angular Cromada - Lote 49,7.95,45,357.75
8708,1349,6,"Tubo PVC Desague 4"" - Lote 6",14.32,27,386.64
8709,1349,3,"Caño Jardin Bronce 1/2"" - Lote 3",7.66,95,727.7
8710,1349,39,Pegamento PVC Oatey - Lote 39,19.14,95,1818.3
8711,1350,34,Llave Angular Cromada - Lote 34,7.75,34,263.5
8712,1350,20,Mezcladora Monocomando - Lote 20,124.82,88,10984.16
8713,1350,12,Tubo Abasto - Lote 12,5.03,87,437.61
8714,1350,15,Guantes - Lote 15,5.12,62,317.44
8715,1350,18,"Caño Jardin Bronce 1/2"" - Lote 18",8.51,28,238.28
8716,1350,39,Pegamento PVC Oatey - Lote 39,21.87,43,940.41
8717,1350,4,Llave Angular Cromada - Lote 4,7.78,99,770.22
8718,1350,4,Llave Angular Cromada - Lote 4,7.7,53,408.1
8719,1350,41,Sifón Botella - Lote 41,8.75,76,665.0
8720,1350,6,"Tubo PVC Desague 4"" - Lote 6",18.31,51,933.81
8721,1351,35,Mezcladora Monocomando - Lote 35,108.43,23,2493.89
8722,1351,6,"Tubo PVC Desague 4"" - Lote 6",19.52,37,722.24
8723,1351,44,Martillo - Lote 44,15.1,74,1117.4
8724,1351,23,"Codo PVC 4"" - Lote 23",1.96,93,182.28
8725,1351,30,Guantes - Lote 30,5.23,52,271.96
8726,1352,46,Llave Lavatorio Vainsa - Lote 46,23.16,48,1111.68
8727,1352,6,"Tubo PVC Desague 4"" - Lote 6",19.49,24,467.76
8728,1352,44,Martillo - Lote 44,17.23,90,1550.7
8729,1352,44,Martillo - Lote 44,12.54,51,639.54
8730,1352,40,Cinta Teflon - Lote 40,1.5,75,112.5
8731,1352,13,Hoja Sierra - Lote 13,2.95,97,286.15
8732,1352,33,"Caño Jardin Bronce 1/2"" - Lote 33",10.44,57,595.08
8733,1352,7,"Tubo PVC Agua 1/2"" - Lote 7",8.64,91,786.24
8734,1353,9,Pegamento PVC Oatey - Lote 9,21.74,74,1608.76
8735,1353,31,Llave Lavatorio Vainsa - Lote 31,29.1,72,2095.2
8736,1353,23,"Codo PVC 4"" - Lote 23",2.28,23,52.44
8737,1353,7,"Tubo PVC Agua 1/2"" - Lote 7",9.27,71,658.17
8738,1353,28,Hoja Sierra - Lote 28,3.19,81,258.39
8739,1353,7,"Tubo PVC Agua 1/2"" - Lote 7",8.39,85,713.15
8740,1353,26,Sifón Botella - Lote 26,9.47,36,340.92
8741,1354,27,Tubo Abasto - Lote 27,4.69,50,234.5
8742,1354,34,Llave Angular Cromada - Lote 34,6.06,65,393.9
8743,1354,47,Mezcladora Ducha Italgrif - Lote 47,81.1,70,5677.0
8744,1354,41,Sifón Botella - Lote 41,8.88,40,355.2
8745,1354,26,Sifón Botella - Lote 26,9.28,42,389.76
8746,1354,12,Tubo Abasto - Lote 12,4.69,74,347.06
8747,1355,37,"Tubo PVC Agua 1/2"" - Lote 37",8.25,44,363.0
8748,1355,26,Sifón Botella - Lote 26,10.35,30,310.5
8749,1355,21,"Tubo PVC Desague 4"" - Lote 21",15.05,41,617.05
8750,1356,30,Guantes - Lote 30,4.93,57,281.01
8751,1356,16,Llave Lavatorio Vainsa - Lote 16,27.59,60,1655.4
8752,1356,7,"Tubo PVC Agua 1/2"" - Lote 7",7.91,37,292.67
8753,1357,31,Llave Lavatorio Vainsa - Lote 31,23.87,79,1885.73
8754,1357,21,"Tubo PVC Desague 4"" - Lote 21",18.68,97,1811.96
8755,1357,25,Cinta Teflon - Lote 25,1.26,57,71.82
8756,1357,13,Hoja Sierra - Lote 13,2.87,91,261.17
8757,1357,48,"Caño Jardin Bronce 1/2"" - Lote 48",7.57,88,666.16
8758,1357,2,Mezcladora Ducha Italgrif - Lote 2,82.04,29,2379.16
8759,1357,19,Llave Angular Cromada - Lote 19,7.86,35,275.1
8760,1357,7,"Tubo PVC Agua 1/2"" - Lote 7",7.92,69,546.48
8761,1357,36,"Tubo PVC Desague 4"" - Lote 36",15.06,94,1415.64
8762,1357,5,Mezcladora Monocomando - Lote 5,111.25,37,4116.25
8763,1358,23,"Codo PVC 4"" - Lote 23",2.12,31,65.72
8764,1358,29,Martillo - Lote 29,15.74,30,472.2
8765,1358,20,Mezcladora Monocomando - Lote 20,105.43,87,9172.41
8766,1358,4,Llave Angular Cromada - Lote 4,7.86,66,518.76
8767,1358,1,Llave Lavatorio Vainsa - Lote 1,24.15,97,2342.55
8768,1358,18,"Caño Jardin Bronce 1/2"" - Lote 18",9.61,96,922.56
8769,1358,12,Tubo Abasto - Lote 12,5.52,86,474.72
8770,1358,36,"Tubo PVC Desague 4"" - Lote 36",15.96,82,1308.72
8771,1358,30,Guantes - Lote 30,5.0,26,130.0
8772,1359,38,"Codo PVC 4"" - Lote 38",1.76,45,79.2
8773,1359,7,"Tubo PVC Agua 1/2"" - Lote 7",7.95,39,310.05
8774,1359,1,Llave Lavatorio Vainsa - Lote 1,28.29,28,792.12
8775,1359,26,Sifón Botella - Lote 26,7.61,100,761.0
8776,1359,18,"Caño Jardin Bronce 1/2"" - Lote 18",9.21,41,377.61
8777,1360,43,Hoja Sierra - Lote 43,2.84,96,272.64
8778,1360,12,Tubo Abasto - Lote 12,4.36,40,174.4
8779,1360,13,Hoja Sierra - Lote 13,3.1,72,223.2
8780,1360,8,"Codo PVC 4"" - Lote 8",1.76,91,160.16
8781,1360,11,Sifón Botella - Lote 11,7.54,25,188.5
8782,1360,32,Mezcladora Ducha Italgrif - Lote 32,60.48,45,2721.6
8783,1360,9,Pegamento PVC Oatey - Lote 9,23.0,53,1219.0
8784,1360,25,Cinta Teflon - Lote 25,1.32,74,97.68
8785,1360,45,Guantes - Lote 45,4.72,93,438.96
8786,1361,48,"Caño Jardin Bronce 1/2"" - Lote 48",10.48,56,586.88
8787,1361,45,Guantes - Lote 45,4.79,61,292.19
8788,1361,45,Guantes - Lote 45,5.29,31,163.99
8789,1361,49,Llave Angular Cromada - Lote 49,6.73,55,370.15
8790,1361,43,Hoja Sierra - Lote 43,2.87,96,275.52
8791,1361,27,Tubo Abasto - Lote 27,4.41,83,366.03
8792,1361,47,Mezcladora Ducha Italgrif - Lote 47,73.03,68,4966.04
8793,1361,32,Mezcladora Ducha Italgrif - Lote 32,68.69,46,3159.74
8794,1361,20,Mezcladora Monocomando - Lote 20,123.83,52,6439.16
8795,1361,15,Guantes - Lote 15,4.53,52,235.56
8796,1362,25,Cinta Teflon - Lote 25,1.7,74,125.8
8797,1362,35,Mezcladora Monocomando - Lote 35,102.74,73,7500.02
8798,1362,33,"Caño Jardin Bronce 1/2"" - Lote 33",9.5,45,427.5
8799,1362,18,"Caño Jardin Bronce 1/2"" - Lote 18",8.09,84,679.56
8800,1362,19,Llave Angular Cromada - Lote 19,7.78,91,707.98
8801,1362,15,Guantes - Lote 15,5.05,65,328.25
8802,1362,28,Hoja Sierra - Lote 28,2.66,100,266.0
8803,1363,14,Martillo - Lote 14,17.39,75,1304.25
8804,1363,20,Mezcladora Monocomando - Lote 20,101.27,86,8709.22
8805,1363,10,Cinta Teflon - Lote 10,1.68,23,38.64
8806,1363,30,Guantes - Lote 30,4.58,80,366.4
8807,1363,31,Llave Lavatorio Vainsa - Lote 31,30.82,20,616.4
8808,1363,39,Pegamento PVC Oatey - Lote 39,19.21,57,1094.97
8809,1363,50,Mezcladora Monocomando - Lote 50,117.77,72,8479.44
8810,1363,40,Cinta Teflon - Lote 40,1.36,91,123.76
8811,1363,42,Tubo Abasto - Lote 42,4.48,52,232.96
8812,1363,47,Mezcladora Ducha Italgrif - Lote 47,83.92,75,6294.0
8813,1364,23,"Codo PVC 4"" - Lote 23",2.28,23,52.44
8814,1364,20,Mezcladora Monocomando - Lote 20,118.79,60,7127.4
8815,1364,24,Pegamento PVC Oatey - Lote 24,21.67,24,520.08
8816,1365,26,Sifón Botella - Lote 26,8.0,79,632.0
8817,1365,1,Llave Lavatorio Vainsa - Lote 1,26.62,26,692.12
8818,1365,18,"Caño Jardin Bronce 1/2"" - Lote 18",10.25,42,430.5
8819,1365,49,Llave Angular Cromada - Lote 49,7.82,97,758.54
8820,1365,37,"Tubo PVC Agua 1/2"" - Lote 37",8.95,25,223.75
8821,1365,29,Martillo - Lote 29,17.07,49,836.43
8822,1365,32,Mezcladora Ducha Italgrif - Lote 32,80.27,38,3050.26
8823,1366,18,"Caño Jardin Bronce 1/2"" - Lote 18",9.5,64,608.0
8824,1366,44,Martillo - Lote 44,13.71,20,274.2
8825,1366,2,Mezcladora Ducha Italgrif - Lote 2,70.12,28,1963.36
8826,1366,22,"Tubo PVC Agua 1/2"" - Lote 22",9.78,91,889.98
8827,1366,8,"Codo PVC 4"" - Lote 8",1.78,65,115.7
8828,1366,9,Pegamento PVC Oatey - Lote 9,19.6,20,392.0
8829,1366,22,"Tubo PVC Agua 1/2"" - Lote 22",8.84,22,194.48
8830,1366,36,"Tubo PVC Desague 4"" - Lote 36",15.75,32,504.0
8831,1367,5,Mezcladora Monocomando - Lote 5,122.72,37,4540.64
8832,1367,39,Pegamento PVC Oatey - Lote 39,22.9,53,1213.7
8833,1367,44,Martillo - Lote 44,16.62,49,814.38
8834,1367,49,Llave Angular Cromada - Lote 49,7.49,82,614.18
8835,1367,49,Llave Angular Cromada - Lote 49,6.45,62,399.9
8836,1367,47,Mezcladora Ducha Italgrif - Lote 47,62.68,32,2005.76
8837,1368,37,"Tubo PVC Agua 1/2"" - Lote 37",7.77,23,178.71
8838,1368,11,Sifón Botella - Lote 11,8.57,71,608.47
