idDetalleVenta,idVenta,idProduc,nomProduc,precioProduc,CantidadProduc,Subtotal
3346,1096,34,"Tubo PVC Desague 4"" Pavco (3m) (Modelo 34)",28.0,6,168.0
3347,1096,40,Mezcladora Ducha Italgrif (Modelo 40),120.0,6,720.0
3348,1096,37,Tubo de Abasto Aluminio (Modelo 37),8.0,3,24.0
3349,1097,44,Tubo de Abasto Aluminio (Modelo 44),8.0,4,32.0
3350,1097,40,Mezcladora Ducha Italgrif (Modelo 40),120.0,6,720.0
3351,1097,34,"Tubo PVC Desague 4"" Pavco (3m) (Modelo 34)",28.0,10,280.0
3352,1097,17,Llave Lavatorio Vainsa (Modelo 17),45.0,8,360.0
3353,1097,30,"Caño Jardin Bronce 1/2"" (Modelo 30)",15.0,4,60.0
3354,1098,11,Sifón Botella Lavatorio PVC,15.0,9,135.0
3355,1098,46,Llave Angular Cromada (Modelo 46),12.0,8,96.0
3356,1099,12,Tubo de Abasto Aluminio,8.0,3,24.0
3357,1099,31,Hoja de Sierra Sandflex (Modelo 31),5.0,2,10.0
3358,1099,1,Llave Lavatorio Vainsa,45.0,5,225.0
3359,1099,45,Llave Lavatorio Vainsa (Modelo 45),45.0,4,180.0
3360,1100,35,Cinta Teflon Grande (Modelo 35),2.5,8,20.0
3361,1101,40,Mezcladora Ducha Italgrif (Modelo 40),120.0,8,960.0
3362,1102,41,Mezcladora Monocomando Cocina (Modelo 41),180.0,9,1620.0
3363,1102,15,Guantes de Seguridad,8.0,6,48.0
3364,1102,41,Mezcladora Monocomando Cocina (Modelo 41),180.0,1,180.0
3365,1103,28,Tubo de Abasto Aluminio (Modelo 28),8.0,10,80.0
3366,1103,47,Mezcladora Ducha Italgrif (Modelo 47),120.0,5,600.0
3367,1103,24,Llave Angular Cromada (Modelo 24),12.0,10,120.0
3368,1104,35,Cinta Teflon Grande (Modelo 35),2.5,4,10.0
3369,1104,5,Mezcladora Monocomando Cocina,180.0,10,1800.0
3370,1104,10,Cinta Teflon Grande,2.5,2,5.0
3371,1104,47,Mezcladora Ducha Italgrif (Modelo 47),120.0,4,480.0
3372,1104,18,Llave Angular Cromada (Modelo 18),12.0,3,36.0
3373,1105,9,Pegamento PVC Oatey Azul,35.0,9,315.0
3374,1106,50,"Codo PVC 4"" Desague 90° (Modelo 50)",3.5,10,35.0
3375,1106,39,Guantes de Seguridad (Modelo 39),8.0,5,40.0
3376,1106,48,Martillo de Uña (Modelo 48),25.0,10,250.0
3377,1106,43,Cinta Teflon Grande (Modelo 43),2.5,8,20.0
3378,1106,14,Martillo de Uña,25.0,3,75.0
3379,1107,6,"Tubo PVC Desague 4"" Pavco (3m)",28.0,10,280.0
3380,1107,10,Cinta Teflon Grande,2.5,3,7.5
3381,1108,21,Llave Angular Cromada (Modelo 21),12.0,2,24.0
3382,1109,29,"Tubo PVC Desague 4"" Pavco (3m) (Modelo 29)",28.0,7,196.0
3383,1109,43,Cinta Teflon Grande (Modelo 43),2.5,8,20.0
3384,1109,21,Llave Angular Cromada (Modelo 21),12.0,5,60.0
3385,1109,33,"Tubo PVC Agua 1/2"" (5m) (Modelo 33)",14.0,2,28.0
3386,1109,16,"Tubo PVC Agua 1/2"" (5m) (Modelo 16)",14.0,9,126.0
3387,1110,46,Llave Angular Cromada (Modelo 46),12.0,8,96.0
3388,1110,23,Pegamento PVC Oatey Azul (Modelo 23),35.0,5,175.0
3389,1110,34,"Tubo PVC Desague 4"" Pavco (3m) (Modelo 34)",28.0,6,168.0
3390,1110,34,"Tubo PVC Desague 4"" Pavco (3m) (Modelo 34)",28.0,2,56.0
3391,1111,46,Llave Angular Cromada (Modelo 46),12.0,3,36.0
3392,1111,28,Tubo de Abasto Aluminio (Modelo 28),8.0,9,72.0
3393,1111,29,"Tubo PVC Desague 4"" Pavco (3m) (Modelo 29)",28.0,8,224.0
3394,1112,36,Hoja de Sierra Sandflex (Modelo 36),5.0,7,35.0
3395,1113,24,Llave Angular Cromada (Modelo 24),12.0,8,96.0
3396,1114,14,Martillo de Uña,25.0,10,250.0
3397,1114,36,Hoja de Sierra Sandflex (Modelo 36),5.0,4,20.0
3398,1114,25,Cinta Teflon Grande (Modelo 25),2.5,6,15.0
3399,1114,12,Tubo de Abasto Aluminio,8.0,1,8.0
3400,1115,34,"Tubo PVC Desague 4"" Pavco (3m) (Modelo 34)",28.0,4,112.0
3401,1115,1,Llave Lavatorio Vainsa,45.0,10,450.0
3402,1115,20,Llave Lavatorio Vainsa (Modelo 20),45.0,6,270.0
3403,1116,33,"Tubo PVC Agua 1/2"" (5m) (Modelo 33)",14.0,1,14.0
3404,1116,39,Guantes de Seguridad (Modelo 39),8.0,5,40.0
3405,1116,3,"Caño Jardin Bronce 1/2""",15.0,5,75.0
3406,1117,45,Llave Lavatorio Vainsa (Modelo 45),45.0,5,225.0
3407,1118,37,Tubo de Abasto Aluminio (Modelo 37),8.0,1,8.0
3408,1119,32,Mezcladora Ducha Italgrif (Modelo 32),120.0,3,360.0
3409,1119,31,Hoja de Sierra Sandflex (Modelo 31),5.0,9,45.0
3410,1119,7,"Tubo PVC Agua 1/2"" (5m)",14.0,1,14.0
3411,1119,24,Llave Angular Cromada (Modelo 24),12.0,1,12.0
3412,1120,9,Pegamento PVC Oatey Azul,35.0,2,70.0
3413,1120,27,Hoja de Sierra Sandflex (Modelo 27),5.0,2,10.0
3414,1121,21,Llave Angular Cromada (Modelo 21),12.0,2,24.0
3415,1122,48,Martillo de Uña (Modelo 48),25.0,1,25.0
3416,1122,22,Sifón Botella Lavatorio PVC (Modelo 22),15.0,6,90.0
3417,1122,46,Llave Angular Cromada (Modelo 46),12.0,3,36.0
3418,1122,38,Pegamento PVC Oatey Azul (Modelo 38),35.0,6,210.0
3419,1122,34,"Tubo PVC Desague 4"" Pavco (3m) (Modelo 34)",28.0,1,28.0
3420,1123,5,Mezcladora Monocomando Cocina,180.0,4,720.0
3421,1124,6,"Tubo PVC Desague 4"" Pavco (3m)",28.0,3,84.0
3422,1124,29,"Tubo PVC Desague 4"" Pavco (3m) (Modelo 29)",28.0,1,28.0
3423,1124,18,Llave Angular Cromada (Modelo 18),12.0,10,120.0
3424,1125,27,Hoja de Sierra Sandflex (Modelo 27),5.0,3,15.0
3425,1125,41,Mezcladora Monocomando Cocina (Modelo 41),180.0,1,180.0
3426,1125,20,Llave Lavatorio Vainsa (Modelo 20),45.0,5,225.0
3427,1125,36,Hoja de Sierra Sandflex (Modelo 36),5.0,6,30.0
3428,1125,8,"Codo PVC 4"" Desague 90°",3.5,6,21.0
3429,1126,37,Tubo de Abasto Aluminio (Modelo 37),8.0,8,64.0
3430,1127,12,Tubo de Abasto Aluminio,8.0,2,16.0
3431,1128,41,Mezcladora Monocomando Cocina (Modelo 41),180.0,1,180.0
3432,1128,50,"Codo PVC 4"" Desague 90° (Modelo 50)",3.5,3,10.5
3433,1128,1,Llave Lavatorio Vainsa,45.0,4,180.0
3434,1128,41,Mezcladora Monocomando Cocina (Modelo 41),180.0,6,1080.0
3435,1128,30,"Caño Jardin Bronce 1/2"" (Modelo 30)",15.0,2,30.0
3436,1129,48,Martillo de Uña (Modelo 48),25.0,3,75.0
3437,1129,20,Llave Lavatorio Vainsa (Modelo 20),45.0,1,45.0
3438,1130,12,Tubo de Abasto Aluminio,8.0,5,40.0
3439,1130,9,Pegamento PVC Oatey Azul,35.0,10,350.0
3440,1130,21,Llave Angular Cromada (Modelo 21),12.0,7,84.0
3441,1131,13,Hoja de Sierra Sandflex,5.0,3,15.0
3442,1131,19,Pegamento PVC Oatey Azul (Modelo 19),35.0,5,175.0
3443,1131,45,Llave Lavatorio Vainsa (Modelo 45),45.0,8,360.0
3444,1132,23,Pegamento PVC Oatey Azul (Modelo 23),35.0,10,350.0
3445,1132,24,Llave Angular Cromada (Modelo 24),12.0,6,72.0
3446,1132,50,"Codo PVC 4"" Desague 90° (Modelo 50)",3.5,9,31.5
3447,1132,29,"Tubo PVC Desague 4"" Pavco (3m) (Modelo 29)",28.0,3,84.0
3448,1133,10,Cinta Teflon Grande,2.5,9,22.5
3449,1133,37,Tubo de Abasto Aluminio (Modelo 37),8.0,4,32.0
3450,1133,45,Llave Lavatorio Vainsa (Modelo 45),45.0,7,315.0
3451,1133,23,Pegamento PVC Oatey Azul (Modelo 23),35.0,5,175.0
3452,1134,36,Hoja de Sierra Sandflex (Modelo 36),5.0,5,25.0
3453,1134,6,"Tubo PVC Desague 4"" Pavco (3m)",28.0,9,252.0
3454,1134,50,"Codo PVC 4"" Desague 90° (Modelo 50)",3.5,4,14.0
3455,1134,17,Llave Lavatorio Vainsa (Modelo 17),45.0,4,180.0
3456,1134,30,"Caño Jardin Bronce 1/2"" (Modelo 30)",15.0,5,75.0
3457,1135,43,Cinta Teflon Grande (Modelo 43),2.5,3,7.5
3458,1135,31,Hoja de Sierra Sandflex (Modelo 31),5.0,3,15.0
3459,1135,30,"Caño Jardin Bronce 1/2"" (Modelo 30)",15.0,10,150.0
3460,1135,21,Llave Angular Cromada (Modelo 21),12.0,6,72.0
3461,1135,37,Tubo de Abasto Aluminio (Modelo 37),8.0,7,56.0
3462,1136,41,Mezcladora Monocomando Cocina (Modelo 41),180.0,6,1080.0
3463,1137,31,Hoja de Sierra Sandflex (Modelo 31),5.0,6,30.0
3464,1137,22,Sifón Botella Lavatorio PVC (Modelo 22),15.0,2,30.0
3465,1137,12,Tubo de Abasto Aluminio,8.0,6,48.0
3466,1137,20,Llave Lavatorio Vainsa (Modelo 20),45.0,3,135.0
3467,1138,49,"Tubo PVC Agua 1/2"" (5m) (Modelo 49)",14.0,1,14.0
3468,1138,29,"Tubo PVC Desague 4"" Pavco (3m) (Modelo 29)",28.0,10,280.0
3469,1139,45,Llave Lavatorio Vainsa (Modelo 45),45.0,7,315.0
3470,1139,47,Mezcladora Ducha Italgrif (Modelo 47),120.0,7,840.0
3471,1139,31,Hoja de Sierra Sandflex (Modelo 31),5.0,4,20.0
3472,1139,17,Llave Lavatorio Vainsa (Modelo 17),45.0,6,270.0
3473,1139,39,Guantes de Seguridad (Modelo 39),8.0,6,48.0
3474,1140,20,Llave Lavatorio Vainsa (Modelo 20),45.0,1,45.0
3475,1140,15,Guantes de Seguridad,8.0,9,72.0
3476,1140,7,"Tubo PVC Agua 1/2"" (5m)",14.0,7,98.0
3477,1140,28,Tubo de Abasto Aluminio (Modelo 28),8.0,5,40.0
3478,1141,11,Sifón Botella Lavatorio PVC,15.0,9,135.0
3479,1142,45,Llave Lavatorio Vainsa (Modelo 45),45.0,9,405.0
3480,1142,13,Hoja de Sierra Sandflex,5.0,10,50.0
3481,1142,49,"Tubo PVC Agua 1/2"" (5m) (Modelo 49)",14.0,3,42.0
3482,1142,9,Pegamento PVC Oatey Azul,35.0,6,210.0
3483,1142,4,Llave Angular Cromada,12.0,2,24.0
3484,1143,23,Pegamento PVC Oatey Azul (Modelo 23),35.0,8,280.0
3485,1143,26,Hoja de Sierra Sandflex (Modelo 26),5.0,3,15.0
3486,1144,13,Hoja de Sierra Sandflex,5.0,3,15.0
3487,1144,20,Llave Lavatorio Vainsa (Modelo 20),45.0,5,225.0
3488,1145,14,Martillo de Uña,25.0,7,175.0
3489,1145,6,"Tubo PVC Desague 4"" Pavco (3m)",28.0,4,112.0
3490,1146,50,"Codo PVC 4"" Desague 90° (Modelo 50)",3.5,6,21.0
3491,1146,1,Llave Lavatorio Vainsa,45.0,8,360.0
3492,1146,11,Sifón Botella Lavatorio PVC,15.0,6,90.0
3493,1146,7,"Tubo PVC Agua 1/2"" (5m)",14.0,8,112.0
3494,1146,36,Hoja de Sierra Sandflex (Modelo 36),5.0,7,35.0
3495,1147,30,"Caño Jardin Bronce 1/2"" (Modelo 30)",15.0,4,60.0
3496,1147,49,"Tubo PVC Agua 1/2"" (5m) (Modelo 49)",14.0,2,28.0
3497,1147,25,Cinta Teflon Grande (Modelo 25),2.5,3,7.5
3498,1147,21,Llave Angular Cromada (Modelo 21),12.0,3,36.0
3499,1148,19,Pegamento PVC Oatey Azul (Modelo 19),35.0,7,245.0
3500,1148,39,Guantes de Seguridad (Modelo 39),8.0,7,56.0
3501,1148,35,Cinta Teflon Grande (Modelo 35),2.5,2,5.0
3502,1149,2,Mezcladora Ducha Italgrif,120.0,4,480.0
3503,1149,39,Guantes de Seguridad (Modelo 39),8.0,3,24.0
3504,1149,50,"Codo PVC 4"" Desague 90° (Modelo 50)",3.5,4,14.0
3505,1149,24,Llave Angular Cromada (Modelo 24),12.0,6,72.0
3506,1149,22,Sifón Botella Lavatorio PVC (Modelo 22),15.0,9,135.0
3507,1150,49,"Tubo PVC Agua 1/2"" (5m) (Modelo 49)",14.0,7,98.0
3508,1150,5,Mezcladora Monocomando Cocina,180.0,4,720.0
3509,1150,9,Pegamento PVC Oatey Azul,35.0,8,280.0
3510,1150,13,Hoja de Sierra Sandflex,5.0,1,5.0
3511,1150,14,Martillo de Uña,25.0,5,125.0
3512,1151,25,Cinta Teflon Grande (Modelo 25),2.5,3,7.5
3513,1151,28,Tubo de Abasto Aluminio (Modelo 28),8.0,3,24.0
3514,1151,19,Pegamento PVC Oatey Azul (Modelo 19),35.0,5,175.0
3515,1152,3,"Caño Jardin Bronce 1/2""",15.0,5,75.0
3516,1152,27,Hoja de Sierra Sandflex (Modelo 27),5.0,3,15.0
3517,1152,11,Sifón Botella Lavatorio PVC,15.0,7,105.0
3518,1152,44,Tubo de Abasto Aluminio (Modelo 44),8.0,9,72.0
3519,1153,23,Pegamento PVC Oatey Azul (Modelo 23),35.0,2,70.0
3520,1154,21,Llave Angular Cromada (Modelo 21),12.0,3,36.0
3521,1154,37,Tubo de Abasto Aluminio (Modelo 37),8.0,9,72.0
3522,1155,1,Llave Lavatorio Vainsa,45.0,8,360.0
3523,1155,42,Cinta Teflon Grande (Modelo 42),2.5,7,17.5
3524,1155,28,Tubo de Abasto Aluminio (Modelo 28),8.0,1,8.0
3525,1155,20,Llave Lavatorio Vainsa (Modelo 20),45.0,7,315.0
3526,1156,39,Guantes de Seguridad (Modelo 39),8.0,8,64.0
3527,1157,46,Llave Angular Cromada (Modelo 46),12.0,6,72.0
3528,1157,35,Cinta Teflon Grande (Modelo 35),2.5,6,15.0
3529,1157,8,"Codo PVC 4"" Desague 90°",3.5,3,10.5
3530,1157,28,Tubo de Abasto Aluminio (Modelo 28),8.0,9,72.0
3531,1158,10,Cinta Teflon Grande,2.5,1,2.5
3532,1159,17,Llave Lavatorio Vainsa (Modelo 17),45.0,4,180.0
3533,1159,33,"Tubo PVC Agua 1/2"" (5m) (Modelo 33)",14.0,10,140.0
3534,1159,47,Mezcladora Ducha Italgrif (Modelo 47),120.0,8,960.0
3535,1159,28,Tubo de Abasto Aluminio (Modelo 28),8.0,1,8.0
3536,1159,30,"Caño Jardin Bronce 1/2"" (Modelo 30)",15.0,5,75.0
3537,1160,30,"Caño Jardin Bronce 1/2"" (Modelo 30)",15.0,6,90.0
3538,1160,4,Llave Angular Cromada,12.0,10,120.0
3539,1160,44,Tubo de Abasto Aluminio (Modelo 44),8.0,6,48.0
3540,1160,17,Llave Lavatorio Vainsa (Modelo 17),45.0,7,315.0
3541,1161,50,"Codo PVC 4"" Desague 90° (Modelo 50)",3.5,1,3.5
3542,1161,35,Cinta Teflon Grande (Modelo 35),2.5,5,12.5
3543,1161,12,Tubo de Abasto Aluminio,8.0,5,40.0
3544,1162,29,"Tubo PVC Desague 4"" Pavco (3m) (Modelo 29)",28.0,6,168.0
3545,1163,39,Guantes de Seguridad (Modelo 39),8.0,2,16.0
3546,1164,35,Cinta Teflon Grande (Modelo 35),2.5,7,17.5
3547,1165,35,Cinta Teflon Grande (Modelo 35),2.5,2,5.0
3548,1166,41,Mezcladora Monocomando Cocina (Modelo 41),180.0,8,1440.0
3549,1166,28,Tubo de Abasto Aluminio (Modelo 28),8.0,5,40.0
3550,1167,16,"Tubo PVC Agua 1/2"" (5m) (Modelo 16)",14.0,9,126.0
3551,1167,37,Tubo de Abasto Aluminio (Modelo 37),8.0,8,64.0
3552,1167,3,"Caño Jardin Bronce 1/2""",15.0,2,30.0
3553,1167,21,Llave Angular Cromada (Modelo 21),12.0,6,72.0
3554,1167,3,"Caño Jardin Bronce 1/2""",15.0,3,45.0
3555,1168,47,Mezcladora Ducha Italgrif (Modelo 47),120.0,2,240.0
3556,1168,22,Sifón Botella Lavatorio PVC (Modelo 22),15.0,5,75.0
3557,1168,28,Tubo de Abasto Aluminio (Modelo 28),8.0,7,56.0
3558,1168,2,Mezcladora Ducha Italgrif,120.0,3,360.0
3559,1168,48,Martillo de Uña (Modelo 48),25.0,5,125.0
3560,1169,13,Hoja de Sierra Sandflex,5.0,10,50.0
3561,1170,33,"Tubo PVC Agua 1/2"" (5m) (Modelo 33)",14.0,9,126.0
3562,1170,16,"Tubo PVC Agua 1/2"" (5m) (Modelo 16)",14.0,1,14.0
3563,1170,24,Llave Angular Cromada (Modelo 24),12.0,10,120.0
3564,1170,31,Hoja de Sierra Sandflex (Modelo 31),5.0,4,20.0
3565,1170,49,"Tubo PVC Agua 1/2"" (5m) (Modelo 49)",14.0,7,98.0
3566,1171,18,Llave Angular Cromada (Modelo 18),12.0,9,108.0
3567,1171,43,Cinta Teflon Grande (Modelo 43),2.5,1,2.5
3568,1172,18,Llave Angular Cromada (Modelo 18),12.0,1,12.0
3569,1172,27,Hoja de Sierra Sandflex (Modelo 27),5.0,4,20.0
3570,1172,2,Mezcladora Ducha Italgrif,120.0,7,840.0
3571,1173,30,"Caño Jardin Bronce 1/2"" (Modelo 30)",15.0,10,150.0
3572,1173,41,Mezcladora Monocomando Cocina (Modelo 41),180.0,6,1080.0
3573,1173,7,"Tubo PVC Agua 1/2"" (5m)",14.0,4,56.0
3574,1174,15,Guantes de Seguridad,8.0,2,16.0
3575,1174,40,Mezcladora Ducha Italgrif (Modelo 40),120.0,5,600.0
3576,1174,47,Mezcladora Ducha Italgrif (Modelo 47),120.0,10,1200.0
3577,1175,41,Mezcladora Monocomando Cocina (Modelo 41),180.0,10,1800.0
3578,1175,22,Sifón Botella Lavatorio PVC (Modelo 22),15.0,9,135.0
3579,1175,25,Cinta Teflon Grande (Modelo 25),2.5,8,20.0
3580,1175,36,Hoja de Sierra Sandflex (Modelo 36),5.0,1,5.0
3581,1176,23,Pegamento PVC Oatey Azul (Modelo 23),35.0,8,280.0
3582,1176,10,Cinta Teflon Grande,2.5,8,20.0
3583,1176,48,Martillo de Uña (Modelo 48),25.0,8,200.0
3584,1177,44,Tubo de Abasto Aluminio (Modelo 44),8.0,7,56.0
3585,1177,17,Llave Lavatorio Vainsa (Modelo 17),45.0,7,315.0
3586,1178,6,"Tubo PVC Desague 4"" Pavco (3m)",28.0,8,224.0
3587,1178,36,Hoja de Sierra Sandflex (Modelo 36),5.0,6,30.0
3588,1178,6,"Tubo PVC Desague 4"" Pavco (3m)",28.0,4,112.0
3589,1178,48,Martillo de Uña (Modelo 48),25.0,9,225.0
3590,1178,24,Llave Angular Cromada (Modelo 24),12.0,5,60.0
3591,1179,29,"Tubo PVC Desague 4"" Pavco (3m) (Modelo 29)",28.0,8,224.0
3592,1179,2,Mezcladora Ducha Italgrif,120.0,3,360.0
3593,1179,40,Mezcladora Ducha Italgrif (Modelo 40),120.0,10,1200.0
3594,1180,37,Tubo de Abasto Aluminio (Modelo 37),8.0,7,56.0
3595,1180,27,Hoja de Sierra Sandflex (Modelo 27),5.0,1,5.0
3596,1180,49,"Tubo PVC Agua 1/2"" (5m) (Modelo 49)",14.0,5,70.0
3597,1181,35,Cinta Teflon Grande (Modelo 35),2.5,3,7.5
3598,1181,25,Cinta Teflon Grande (Modelo 25),2.5,10,25.0
3599,1181,8,"Codo PVC 4"" Desague 90°",3.5,2,7.0
3600,1181,26,Hoja de Sierra Sandflex (Modelo 26),5.0,4,20.0
3601,1182,19,Pegamento PVC Oatey Azul (Modelo 19),35.0,3,105.0
3602,1182,11,Sifón Botella Lavatorio PVC,15.0,7,105.0
3603,1182,36,Hoja de Sierra Sandflex (Modelo 36),5.0,7,35.0
3604,1182,23,Pegamento PVC Oatey Azul (Modelo 23),35.0,4,140.0
3605,1182,27,Hoja de Sierra Sandflex (Modelo 27),5.0,10,50.0
3606,1183,41,Mezcladora Monocomando Cocina (Modelo 41),180.0,2,360.0
3607,1183,43,Cinta Teflon Grande (Modelo 43),2.5,6,15.0
3608,1183,33,"Tubo PVC Agua 1/2"" (5m) (Modelo 33)",14.0,9,126.0
3609,1184,32,Mezcladora Ducha Italgrif (Modelo 32),120.0,8,960.0
3610,1184,19,Pegamento PVC Oatey Azul (Modelo 19),35.0,8,280.0
3611,1184,11,Sifón Botella Lavatorio PVC,15.0,3,45.0
3612,1184,26,Hoja de Sierra Sandflex (Modelo 26),5.0,5,25.0
3613,1185,49,"Tubo PVC Agua 1/2"" (5m) (Modelo 49)",14.0,8,112.0
3614,1185,42,Cinta Teflon Grande (Modelo 42),2.5,3,7.5
3615,1185,44,Tubo de Abasto Aluminio (Modelo 44),8.0,2,16.0
3616,1186,27,Hoja de Sierra Sandflex (Modelo 27),5.0,7,35.0
3617,1186,13,Hoja de Sierra Sandflex,5.0,1,5.0
3618,1186,40,Mezcladora Ducha Italgrif (Modelo 40),120.0,4,480.0
3619,1186,9,Pegamento PVC Oatey Azul,35.0,10,350.0
3620,1187,47,Mezcladora Ducha Italgrif (Modelo 47),120.0,7,840.0
3621,1187,2,Mezcladora Ducha Italgrif,120.0,6,720.0
3622,1187,40,Mezcladora Ducha Italgrif (Modelo 40),120.0,4,480.0
3623,1187,11,Sifón Botella Lavatorio PVC,15.0,10,150.0
3624,1187,41,Mezcladora Monocomando Cocina (Modelo 41),180.0,8,1440.0
3625,1188,48,Martillo de Uña (Modelo 48),25.0,10,250.0
3626,1189,13,Hoja de Sierra Sandflex,5.0,3,15.0
3627,1189,30,"Caño Jardin Bronce 1/2"" (Modelo 30)",15.0,6,90.0
3628,1189,47,Mezcladora Ducha Italgrif (Modelo 47),120.0,4,480.0
3629,1189,12,Tubo de Abasto Aluminio,8.0,8,64.0
3630,1189,46,Llave Angular Cromada (Modelo 46),12.0,4,48.0
3631,1190,5,Mezcladora Monocomando Cocina,180.0,1,180.0
3632,1190,14,Martillo de Uña,25.0,10,250.0
3633,1190,30,"Caño Jardin Bronce 1/2"" (Modelo 30)",15.0,8,120.0
3634,1191,29,"Tubo PVC Desague 4"" Pavco (3m) (Modelo 29)",28.0,4,112.0
3635,1191,12,Tubo de Abasto Aluminio,8.0,8,64.0
3636,1191,33,"Tubo PVC Agua 1/2"" (5m) (Modelo 33)",14.0,2,28.0
3637,1191,39,Guantes de Seguridad (Modelo 39),8.0,6,48.0
3638,1191,11,Sifón Botella Lavatorio PVC,15.0,4,60.0
3639,1192,1,Llave Lavatorio Vainsa,45.0,1,45.0
3640,1193,25,Cinta Teflon Grande (Modelo 25),2.5,2,5.0
3641,1193,27,Hoja de Sierra Sandflex (Modelo 27),5.0,5,25.0
3642,1193,46,Llave Angular Cromada (Modelo 46),12.0,9,108.0
3643,1193,8,"Codo PVC 4"" Desague 90°",3.5,10,35.0
3644,1194,47,Mezcladora Ducha Italgrif (Modelo 47),120.0,1,120.0
3645,1194,19,Pegamento PVC Oatey Azul (Modelo 19),35.0,7,245.0
3646,1194,47,Mezcladora Ducha Italgrif (Modelo 47),120.0,1,120.0
3647,1194,24,Llave Angular Cromada (Modelo 24),12.0,7,84.0
3648,1195,7,"Tubo PVC Agua 1/2"" (5m)",14.0,3,42.0
3649,1196,49,"Tubo PVC Agua 1/2"" (5m) (Modelo 49)",14.0,2,28.0
3650,1196,47,Mezcladora Ducha Italgrif (Modelo 47),120.0,3,360.0
3651,1196,24,Llave Angular Cromada (Modelo 24),12.0,7,84.0
3652,1196,43,Cinta Teflon Grande (Modelo 43),2.5,6,15.0
3653,1196,10,Cinta Teflon Grande,2.5,4,10.0
3654,1197,7,"Tubo PVC Agua 1/2"" (5m)",14.0,6,84.0
3655,1197,42,Cinta Teflon Grande (Modelo 42),2.5,2,5.0
3656,1197,30,"Caño Jardin Bronce 1/2"" (Modelo 30)",15.0,8,120.0
3657,1198,22,Sifón Botella Lavatorio PVC (Modelo 22),15.0,5,75.0
3658,1198,45,Llave Lavatorio Vainsa (Modelo 45),45.0,8,360.0
3659,1198,22,Sifón Botella Lavatorio PVC (Modelo 22),15.0,8,120.0
3660,1199,39,Guantes de Seguridad (Modelo 39),8.0,1,8.0
3661,1199,49,"Tubo PVC Agua 1/2"" (5m) (Modelo 49)",14.0,3,42.0
3662,1199,10,Cinta Teflon Grande,2.5,9,22.5
3663,1200,24,Llave Angular Cromada (Modelo 24),12.0,10,120.0
3664,1200,24,Llave Angular Cromada (Modelo 24),12.0,5,60.0
3665,1201,37,Tubo de Abasto Aluminio (Modelo 37),8.0,5,40.0
3666,1201,31,Hoja de Sierra Sandflex (Modelo 31),5.0,8,40.0
3667,1202,10,Cinta Teflon Grande,2.5,10,25.0
3668,1202,19,Pegamento PVC Oatey Azul (Modelo 19),35.0,7,245.0
3669,1203,2,Mezcladora Ducha Italgrif,120.0,4,480.0
3670,1203,38,Pegamento PVC Oatey Azul (Modelo 38),35.0,5,175.0
3671,1204,17,Llave Lavatorio Vainsa (Modelo 17),45.0,6,270.0
3672,1205,11,Sifón Botella Lavatorio PVC,15.0,6,90.0
3673,1205,42,Cinta Teflon Grande (Modelo 42),2.5,3,7.5
3674,1205,38,Pegamento PVC Oatey Azul (Modelo 38),35.0,9,315.0
3675,1205,21,Llave Angular Cromada (Modelo 21),12.0,9,108.0
3676,1205,24,Llave Angular Cromada (Modelo 24),12.0,7,84.0
3677,1206,34,"Tubo PVC Desague 4"" Pavco (3m) (Modelo 34)",28.0,8,224.0
3678,1206,12,Tubo de Abasto Aluminio,8.0,8,64.0
3679,1207,22,Sifón Botella Lavatorio PVC (Modelo 22),15.0,4,60.0
3680,1208,10,Cinta Teflon Grande,2.5,5,12.5
3681,1208,39,Guantes de Seguridad (Modelo 39),8.0,2,16.0
3682,1209,30,"Caño Jardin Bronce 1/2"" (Modelo 30)",15.0,10,150.0
3683,1209,41,Mezcladora Monocomando Cocina (Modelo 41),180.0,1,180.0
3684,1209,48,Martillo de Uña (Modelo 48),25.0,9,225.0
3685,1209,15,Guantes de Seguridad,8.0,4,32.0
3686,1210,26,Hoja de Sierra Sandflex (Modelo 26),5.0,2,10.0
3687,1211,18,Llave Angular Cromada (Modelo 18),12.0,9,108.0
3688,1212,37,Tubo de Abasto Aluminio (Modelo 37),8.0,9,72.0
3689,1212,16,"Tubo PVC Agua 1/2"" (5m) (Modelo 16)",14.0,4,56.0
3690,1212,17,Llave Lavatorio Vainsa (Modelo 17),45.0,3,135.0
3691,1212,45,Llave Lavatorio Vainsa (Modelo 45),45.0,4,180.0
3692,1213,12,Tubo de Abasto Aluminio,8.0,1,8.0
3693,1213,39,Guantes de Seguridad (Modelo 39),8.0,5,40.0
3694,1213,36,Hoja de Sierra Sandflex (Modelo 36),5.0,5,25.0
3695,1213,6,"Tubo PVC Desague 4"" Pavco (3m)",28.0,4,112.0
3696,1214,20,Llave Lavatorio Vainsa (Modelo 20),45.0,1,45.0
3697,1214,14,Martillo de Uña,25.0,4,100.0
3698,1214,16,"Tubo PVC Agua 1/2"" (5m) (Modelo 16)",14.0,10,140.0
3699,1214,49,"Tubo PVC Agua 1/2"" (5m) (Modelo 49)",14.0,10,140.0
3700,1214,31,Hoja de Sierra Sandflex (Modelo 31),5.0,8,40.0
3701,1215,21,Llave Angular Cromada (Modelo 21),12.0,2,24.0
3702,1216,29,"Tubo PVC Desague 4"" Pavco (3m) (Modelo 29)",28.0,2,56.0
3703,1217,35,Cinta Teflon Grande (Modelo 35),2.5,10,25.0
