idCompra,Fecha_Compra,nombreProveedor,Total
COMP-2556,2024-12-03,Proveedor 185,2319.18
COMP-2557,2024-10-04,Proveedor 66,112.59
COMP-2558,2023-01-14,Proveedor 30,427.46
COMP-2559,2024-04-09,Proveedor 10,3494.52
COMP-2560,2025-07-02,Proveedor 455,330.75
COMP-2561,2023-01-23,Proveedor 329,2318.6
COMP-2562,2025-05-29,Proveedor 472,4571.98
COMP-2563,2025-09-20,Proveedor 368,2715.46
COMP-2564,2025-06-21,Proveedor 399,1769.94
COMP-2565,2025-01-30,Proveedor 132,1378.7
COMP-2566,2025-03-12,Proveedor 344,334.02
COMP-2567,2025-10-19,Proveedor 384,2574.41
COMP-2568,2025-01-21,Proveedor 71,2255.13
COMP-2569,2023-06-26,Proveedor 151,1136.12
COMP-2570,2024-08-06,Proveedor 9,1654.24
COMP-2571,2024-07-27,Proveedor 464,4290.93
COMP-2572,2023-04-24,Proveedor 486,3686.11
COMP-2573,2023-10-24,Proveedor 344,2557.96
COMP-2574,2023-09-28,Proveedor 278,1720.29
COMP-2575,2024-06-09,Proveedor 323,4036.15
COMP-2576,2023-08-08,Proveedor 104,4928.05
COMP-2577,2024-10-02,Proveedor 447,3152.33
COMP-2578,2024-09-29,Proveedor 311,130.09
COMP-2579,2024-12-17,Proveedor 366,1354.5
COMP-2580,2023-04-25,Proveedor 304,1884.97
COMP-2581,2025-10-31,Proveedor 394,988.74
COMP-2582,2025-06-01,Proveedor 337,1649.14
COMP-2583,2024-02-28,Proveedor 77,825.69
COMP-2584,2025-03-06,Proveedor 88,2415.05
COMP-2585,2024-08-25,Proveedor 361,3975.07
COMP-2586,2024-08-19,Proveedor 113,1145.72
COMP-2587,2023-02-28,Proveedor 186,2496.39
COMP-2588,2023-05-27,Proveedor 51,4259.72
COMP-2589,2023-06-08,Proveedor 226,2524.29
COMP-2590,2023-05-02,Proveedor 309,4146.69
COMP-2591,2023-06-20,Proveedor 40,4004.54
COMP-2592,2023-09-07,Proveedor 92,1359.45
COMP-2593,2023-12-28,Proveedor 149,3329.8
COMP-2594,2025-06-15,Proveedor 314,3931.82
COMP-2595,2025-07-26,Proveedor 322,2280.78
COMP-2596,2024-08-22,Proveedor 70,4867.12
COMP-2597,2023-09-18,Proveedor 247,2331.38
COMP-2598,2023-08-16,Proveedor 352,2349.94
COMP-2599,2023-10-17,Proveedor 270,1073.69
COMP-2600,2023-09-27,Proveedor 258,3443.07
COMP-2601,2023-02-19,Proveedor 398,3450.02
COMP-2602,2023-11-13,Proveedor 329,4217.91
COMP-2603,2025-07-30,Proveedor 415,3452.19
COMP-2604,2023-03-11,Proveedor 420,388.27
COMP-2605,2023-06-22,Proveedor 255,1198.77
COMP-2606,2024-09-22,Proveedor 60,1261.23
COMP-2607,2024-08-03,Proveedor 204,4366.88
COMP-2608,2023-03-11,Proveedor 68,1240.83
COMP-2609,2025-10-26,Proveedor 497,3030.47
COMP-2610,2024-12-17,Proveedor 381,2140.93
COMP-2611,2024-09-06,Proveedor 31,1918.75
COMP-2612,2024-12-26,Proveedor 307,3196.74
COMP-2613,2023-06-08,Proveedor 243,4333.83
COMP-2614,2025-10-23,Proveedor 110,4947.74
COMP-2615,2025-10-31,Proveedor 483,1985.32
COMP-2616,2025-09-09,Proveedor 35,1802.5
COMP-2617,2025-03-07,Proveedor 314,3126.04
COMP-2618,2024-08-09,Proveedor 433,373.71
COMP-2619,2025-02-23,Proveedor 160,2092.16
COMP-2620,2023-10-08,Proveedor 484,98.94
COMP-2621,2023-04-03,Proveedor 261,4558.74
COMP-2622,2024-11-08,Proveedor 129,4007.56
COMP-2623,2025-06-28,Proveedor 218,1250.02
COMP-2624,2024-06-13,Proveedor 221,1311.51
COMP-2625,2024-09-13,Proveedor 424,3923.89
COMP-2626,2023-11-07,Proveedor 345,3489.96
COMP-2627,2024-09-17,Proveedor 80,286.8
COMP-2628,2025-05-06,Proveedor 189,3632.69
COMP-2629,2024-08-08,Proveedor 483,3254.91
COMP-2630,2024-03-28,Proveedor 62,2057.11
COMP-2631,2025-02-02,Proveedor 293,4428.84
COMP-2632,2025-02-17,Proveedor 368,2506.22
COMP-2633,2025-07-09,Proveedor 233,4087.6
COMP-2634,2023-08-31,Proveedor 304,1806.81
COMP-2635,2023-02-08,Proveedor 42,1400.17
COMP-2636,2025-07-29,Proveedor 229,3697.54
COMP-2637,2023-04-17,Proveedor 62,2364.21
COMP-2638,2024-02-15,Proveedor 234,2807.52
COMP-2639,2024-10-16,Proveedor 242,70.01
COMP-2640,2025-04-25,Proveedor 237,3368.83
COMP-2641,2023-09-06,Proveedor 285,4232.7
COMP-2642,2024-07-16,Proveedor 338,736.55
COMP-2643,2023-03-05,Proveedor 180,2152.34
COMP-2644,2025-05-28,Proveedor 440,718.17
COMP-2645,2025-08-07,Proveedor 463,1375.79
COMP-2646,2025-04-04,Proveedor 291,3507.1
COMP-2647,2023-11-23,Proveedor 172,1242.42
COMP-2648,2024-08-03,Proveedor 120,572.16
COMP-2649,2025-04-20,Proveedor 431,1867.72
COMP-2650,2024-03-05,Proveedor 264,2856.04
COMP-2651,2024-01-07,Proveedor 365,3106.23
COMP-2652,2025-07-11,Proveedor 101,4497.59
COMP-2653,2023-08-09,Proveedor 401,2123.58
COMP-2654,2025-05-16,Proveedor 469,1348.13
COMP-2655,2023-10-09,Proveedor 314,1626.38
COMP-2656,2023-01-04,Proveedor 375,2474.99
COMP-2657,2024-08-13,Proveedor 262,2029.24
COMP-2658,2025-04-03,Proveedor 49,2011.0
COMP-2659,2025-10-16,Proveedor 361,4925.42
COMP-2660,2024-12-17,Proveedor 474,841.36
COMP-2661,2023-01-31,Proveedor 1,4875.49
COMP-2662,2024-05-03,Proveedor 340,1665.3
COMP-2663,2023-03-07,Proveedor 367,3463.81
COMP-2664,2024-09-16,Proveedor 475,4918.35
COMP-2665,2025-04-23,Proveedor 497,26.68
COMP-2666,2024-08-18,Proveedor 62,2168.28
COMP-2667,2023-12-02,Proveedor 267,2131.66
COMP-2668,2023-07-18,Proveedor 14,3582.07
COMP-2669,2025-10-05,Proveedor 401,4702.98
COMP-2670,2025-06-24,Proveedor 425,448.75
COMP-2671,2025-06-23,Proveedor 297,3058.57
COMP-2672,2024-08-09,Proveedor 59,4803.76
COMP-2673,2025-04-30,Proveedor 387,3287.4
COMP-2674,2025-08-25,Proveedor 148,4378.28
COMP-2675,2023-01-10,Proveedor 127,2419.83
COMP-2676,2025-09-18,Proveedor 84,190.28
COMP-2677,2025-10-30,Proveedor 191,4148.2
COMP-2678,2025-04-08,Proveedor 429,3172.25
COMP-2679,2023-03-24,Proveedor 193,1269.53
COMP-2680,2024-02-19,Proveedor 482,463.34
COMP-2681,2025-01-04,Proveedor 481,1909.75
COMP-2682,2023-02-28,Proveedor 117,610.24
COMP-2683,2025-09-03,Proveedor 64,2465.75
COMP-2684,2024-10-31,Proveedor 106,646.89
COMP-2685,2023-09-22,Proveedor 163,4279.54
COMP-2686,2024-07-12,Proveedor 154,3845.67
COMP-2687,2024-12-18,Proveedor 324,2382.16
COMP-2688,2023-12-11,Proveedor 465,3862.53
COMP-2689,2024-04-09,Proveedor 288,726.42
COMP-2690,2023-07-01,Proveedor 246,1866.82
COMP-2691,2024-05-29,Proveedor 187,3981.65
COMP-2692,2024-03-01,Proveedor 182,1776.28
COMP-2693,2024-01-01,Proveedor 487,195.48
COMP-2694,2025-10-14,Proveedor 493,4737.4
COMP-2695,2024-01-26,Proveedor 485,3362.73
COMP-2696,2023-05-02,Proveedor 172,1559.02
COMP-2697,2025-07-21,Proveedor 31,875.98
COMP-2698,2024-06-09,Proveedor 340,2188.09
COMP-2699,2023-09-01,Proveedor 46,3339.1
COMP-2700,2024-08-26,Proveedor 188,3359.84
COMP-2701,2024-01-12,Proveedor 495,381.2
COMP-2702,2023-06-09,Proveedor 234,3618.31
COMP-2703,2023-08-28,Proveedor 353,1785.83
COMP-2704,2025-05-22,Proveedor 388,2441.31
COMP-2705,2025-01-16,Proveedor 311,2898.72
COMP-2706,2023-07-16,Proveedor 492,4551.02
COMP-2707,2023-01-01,Proveedor 5,140.52
COMP-2708,2024-08-04,Proveedor 169,1134.64
COMP-2709,2025-03-10,Proveedor 96,4661.0
COMP-2710,2023-02-24,Proveedor 173,1837.5
COMP-2711,2023-05-05,Proveedor 128,2911.76
COMP-2712,2025-02-15,Proveedor 57,775.28
COMP-2713,2024-12-18,Proveedor 17,3481.68
COMP-2714,2023-05-13,Proveedor 225,3371.19
COMP-2715,2025-05-29,Proveedor 163,657.62
COMP-2716,2023-02-28,Proveedor 476,2556.94
COMP-2717,2023-05-07,Proveedor 104,3676.96
COMP-2718,2023-06-09,Proveedor 64,2486.74
COMP-2719,2023-08-22,Proveedor 46,1406.85
COMP-2720,2024-11-03,Proveedor 234,2493.23
COMP-2721,2025-09-25,Proveedor 342,3108.82
COMP-2722,2024-06-12,Proveedor 214,47.58
COMP-2723,2025-10-20,Proveedor 374,2644.57
COMP-2724,2023-03-02,Proveedor 363,3638.68
COMP-2725,2025-09-26,Proveedor 324,4244.61
COMP-2726,2023-05-10,Proveedor 378,2762.79
COMP-2727,2025-03-22,Proveedor 266,1819.68
COMP-2728,2025-09-23,Proveedor 86,3273.43
COMP-2729,2024-10-07,Proveedor 24,1116.48
COMP-2730,2023-03-06,Proveedor 179,3643.25
COMP-2731,2023-08-20,Proveedor 351,4419.98
COMP-2732,2024-11-17,Proveedor 330,2983.88
COMP-2733,2023-12-11,Proveedor 59,4899.03
COMP-2734,2024-03-05,Proveedor 489,1985.4
COMP-2735,2024-08-10,Proveedor 78,4270.48
COMP-2736,2025-06-07,Proveedor 298,2089.12
COMP-2737,2023-07-25,Proveedor 77,4513.27
COMP-2738,2023-01-19,Proveedor 24,1416.68
COMP-2739,2025-08-09,Proveedor 224,1996.3
COMP-2740,2025-06-10,Proveedor 467,4227.58
COMP-2741,2024-05-20,Proveedor 185,3817.58
COMP-2742,2023-09-25,Proveedor 339,703.74
COMP-2743,2024-03-25,Proveedor 292,183.61
COMP-2744,2024-12-08,Proveedor 134,752.63
COMP-2745,2023-02-26,Proveedor 191,1026.66
COMP-2746,2024-12-05,Proveedor 320,4451.75
COMP-2747,2025-01-21,Proveedor 64,303.62
COMP-2748,2023-10-19,Proveedor 49,3038.05
COMP-2749,2023-05-13,Proveedor 447,703.83
COMP-2750,2023-10-11,Proveedor 16,2110.96
COMP-2751,2025-10-22,Proveedor 472,2095.33
COMP-2752,2024-10-14,Proveedor 119,2770.84
COMP-2753,2025-06-23,Proveedor 143,43.21
COMP-2754,2024-06-22,Proveedor 272,521.75
COMP-2755,2023-07-30,Proveedor 426,2339.24
COMP-2756,2024-01-14,Proveedor 142,899.11
COMP-2757,2023-06-18,Proveedor 89,860.02
COMP-2758,2025-10-17,Proveedor 358,4065.44
COMP-2759,2025-10-31,Proveedor 233,3500.36
COMP-2760,2023-12-27,Proveedor 199,2357.48
COMP-2761,2025-07-26,Proveedor 282,4521.0
COMP-2762,2025-07-25,Proveedor 38,991.79
COMP-2763,2024-04-02,Proveedor 97,1151.31
COMP-2764,2025-09-21,Proveedor 164,4838.29
COMP-2765,2023-08-06,Proveedor 333,303.86
COMP-2766,2023-12-16,Proveedor 486,628.92
COMP-2767,2024-08-16,Proveedor 362,3683.37
COMP-2768,2024-08-05,Proveedor 103,4481.05
COMP-2769,2025-10-12,Proveedor 204,3319.37
COMP-2770,2024-08-20,Proveedor 200,3676.87
COMP-2771,2024-10-25,Proveedor 98,2157.72
COMP-2772,2023-09-25,Proveedor 24,3797.5
COMP-2773,2024-12-01,Proveedor 120,4083.31
COMP-2774,2025-01-18,Proveedor 30,2284.6
COMP-2775,2025-03-12,Proveedor 232,4366.51
COMP-2776,2024-07-10,Proveedor 2,3896.73
COMP-2777,2025-03-06,Proveedor 362,4306.72
COMP-2778,2024-02-23,Proveedor 72,2907.04
COMP-2779,2024-12-31,Proveedor 191,2776.79
COMP-2780,2023-03-25,Proveedor 30,4739.07
COMP-2781,2025-07-27,Proveedor 124,3867.15
COMP-2782,2023-04-08,Proveedor 60,3736.76
COMP-2783,2024-12-22,Proveedor 376,2702.02
COMP-2784,2024-03-01,Proveedor 460,1674.72
COMP-2785,2023-07-25,Proveedor 483,1782.63
COMP-2786,2023-09-27,Proveedor 18,215.76
COMP-2787,2024-06-04,Proveedor 81,2165.66
COMP-2788,2025-09-05,Proveedor 327,969.34
COMP-2789,2024-07-12,Proveedor 62,4194.51
COMP-2790,2024-11-10,Proveedor 185,1346.44
COMP-2791,2024-03-09,Proveedor 414,4432.67
COMP-2792,2024-02-10,Proveedor 131,450.92
COMP-2793,2023-06-23,Proveedor 51,94.43
COMP-2794,2023-09-23,Proveedor 494,2915.24
COMP-2795,2023-04-11,Proveedor 224,392.77
COMP-2796,2024-02-04,Proveedor 15,4300.86
COMP-2797,2025-03-24,Proveedor 83,4198.9
COMP-2798,2025-09-04,Proveedor 327,3949.06
COMP-2799,2024-08-13,Proveedor 367,4935.26
COMP-2800,2024-07-28,Proveedor 313,3609.09
COMP-2801,2024-12-02,Proveedor 333,2263.55
COMP-2802,2024-11-02,Proveedor 371,2124.45
COMP-2803,2023-03-10,Proveedor 233,2655.56
COMP-2804,2023-01-28,Proveedor 252,4204.11
COMP-2805,2025-05-24,Proveedor 1,4010.68
COMP-2806,2023-06-28,Proveedor 456,2484.02
COMP-2807,2024-12-05,Proveedor 224,3187.7
COMP-2808,2025-08-30,Proveedor 57,4356.47
COMP-2809,2024-05-28,Proveedor 134,4877.09
COMP-2810,2023-11-16,Proveedor 400,1136.69
COMP-2811,2024-06-19,Proveedor 406,3013.29
COMP-2812,2023-08-05,Proveedor 400,4613.79
COMP-2813,2024-04-15,Proveedor 236,328.03
COMP-2814,2024-11-09,Proveedor 168,3184.7
COMP-2815,2025-04-27,Proveedor 123,1996.11
COMP-2816,2023-05-06,Proveedor 81,3041.27
COMP-2817,2025-10-01,Proveedor 407,2133.94
COMP-2818,2024-01-31,Proveedor 310,1492.05
COMP-2819,2023-03-20,Proveedor 450,1388.08
COMP-2820,2023-06-29,Proveedor 136,901.71
COMP-2821,2024-10-29,Proveedor 190,1797.16
COMP-2822,2024-11-27,Proveedor 268,3920.69
COMP-2823,2023-04-20,Proveedor 316,3438.75
COMP-2824,2025-10-06,Proveedor 198,71.35
COMP-2825,2025-06-21,Proveedor 244,194.79
COMP-2826,2023-11-10,Proveedor 335,4936.24
COMP-2827,2023-02-16,Proveedor 430,4743.57
COMP-2828,2023-03-18,Proveedor 208,3151.94
COMP-2829,2024-06-16,Proveedor 21,96.4
COMP-2830,2024-02-28,Proveedor 437,2272.76
COMP-2831,2025-04-23,Proveedor 81,4214.88
COMP-2832,2024-04-29,Proveedor 351,4109.39
COMP-2833,2023-10-02,Proveedor 166,2382.98
COMP-2834,2023-01-20,Proveedor 462,1686.66
COMP-2835,2024-01-03,Proveedor 168,1512.74
COMP-2836,2025-01-14,Proveedor 90,2901.05
COMP-2837,2025-09-30,Proveedor 111,2634.81
COMP-2838,2023-09-04,Proveedor 36,605.64
COMP-2839,2023-10-15,Proveedor 93,2028.05
COMP-2840,2023-08-04,Proveedor 214,683.69
COMP-2841,2025-04-06,Proveedor 207,2632.34
COMP-2842,2023-03-03,Proveedor 295,711.16
COMP-2843,2023-11-12,Proveedor 65,351.83
COMP-2844,2023-11-03,Proveedor 340,3713.29
COMP-2845,2023-10-11,Proveedor 87,2558.21
COMP-2846,2025-10-01,Proveedor 343,2355.96
COMP-2847,2025-05-24,Proveedor 139,2280.92
COMP-2848,2024-08-20,Proveedor 306,246.62
COMP-2849,2025-10-18,Proveedor 343,2165.45
COMP-2850,2024-03-05,Proveedor 123,70.07
COMP-2851,2023-01-11,Proveedor 73,2909.88
COMP-2852,2023-04-26,Proveedor 200,1778.51
COMP-2853,2023-12-27,Proveedor 491,1383.33
COMP-2854,2025-01-12,Proveedor 80,2095.24
COMP-2855,2024-02-26,Proveedor 260,218.89
COMP-2856,2024-12-11,Proveedor 287,4640.27
COMP-2857,2025-04-22,Proveedor 453,1290.92
COMP-2858,2024-03-06,Proveedor 396,2275.78
COMP-2859,2025-08-18,Proveedor 366,3470.56
COMP-2860,2023-12-30,Proveedor 364,4316.24
COMP-2861,2023-09-22,Proveedor 376,1439.55
COMP-2862,2023-03-20,Proveedor 193,940.91
COMP-2863,2025-06-21,Proveedor 225,2059.35
COMP-2864,2024-07-16,Proveedor 194,2703.4
COMP-2865,2024-08-12,Proveedor 90,4401.31
COMP-2866,2023-11-09,Proveedor 94,4236.27
COMP-2867,2023-01-29,Proveedor 200,3580.76
COMP-2868,2023-03-18,Proveedor 410,1948.2
COMP-2869,2024-09-24,Proveedor 257,1760.19
COMP-2870,2025-01-28,Proveedor 476,1859.44
COMP-2871,2024-02-02,Proveedor 195,3857.0
COMP-2872,2024-05-30,Proveedor 477,4874.24
COMP-2873,2023-12-03,Proveedor 206,2721.95
COMP-2874,2025-10-28,Proveedor 462,3049.09
COMP-2875,2025-03-11,Proveedor 300,2474.01
COMP-2876,2025-04-25,Proveedor 480,1456.18
COMP-2877,2023-07-22,Proveedor 18,4801.09
COMP-2878,2024-10-20,Proveedor 124,856.14
COMP-2879,2024-07-02,Proveedor 347,1871.03
COMP-2880,2024-11-20,Proveedor 110,4752.73
COMP-2881,2024-05-01,Proveedor 128,2650.96
COMP-2882,2024-12-15,Proveedor 353,1436.1
COMP-2883,2024-07-10,Proveedor 87,4269.58
COMP-2884,2025-10-12,Proveedor 92,729.28
COMP-2885,2023-10-31,Proveedor 280,1604.91
COMP-2886,2025-03-03,Proveedor 236,4176.12
COMP-2887,2024-08-24,Proveedor 465,3979.7
COMP-2888,2025-01-25,Proveedor 278,2379.48
COMP-2889,2024-01-14,Proveedor 405,4132.14
COMP-2890,2024-07-26,Proveedor 468,1567.31
COMP-2891,2024-12-11,Proveedor 395,1904.99
COMP-2892,2025-08-15,Proveedor 16,1687.24
COMP-2893,2023-12-07,Proveedor 219,737.86
COMP-2894,2025-09-14,Proveedor 485,4959.31
COMP-2895,2025-07-28,Proveedor 268,4368.45
COMP-2896,2024-11-20,Proveedor 423,2440.13
COMP-2897,2025-01-09,Proveedor 282,2526.5
COMP-2898,2024-05-30,Proveedor 168,2500.99
COMP-2899,2024-06-17,Proveedor 153,2155.8
COMP-2900,2025-09-29,Proveedor 248,4150.25
COMP-2901,2024-03-13,Proveedor 117,1637.69
COMP-2902,2025-04-12,Proveedor 18,1582.33
COMP-2903,2025-02-28,Proveedor 197,705.14
COMP-2904,2023-10-05,Proveedor 414,3795.46
COMP-2905,2024-04-22,Proveedor 356,4860.05
COMP-2906,2023-06-01,Proveedor 258,4023.27
COMP-2907,2023-08-14,Proveedor 358,1510.74
COMP-2908,2024-04-24,Proveedor 42,172.06
COMP-2909,2025-01-07,Proveedor 283,1473.02
COMP-2910,2023-05-13,Proveedor 343,2675.2
COMP-2911,2024-07-09,Proveedor 474,4104.35
COMP-2912,2025-07-13,Proveedor 333,726.07
COMP-2913,2025-06-08,Proveedor 421,3653.77
COMP-2914,2024-10-03,Proveedor 77,452.57
COMP-2915,2025-09-26,Proveedor 32,669.94
COMP-2916,2023-05-05,Proveedor 33,4028.86
COMP-2917,2023-01-21,Proveedor 448,1857.43
COMP-2918,2024-08-21,Proveedor 2,1228.94
COMP-2919,2024-10-17,Proveedor 76,4231.98
COMP-2920,2024-01-11,Proveedor 133,1070.71
COMP-2921,2025-05-04,Proveedor 444,4656.39
COMP-2922,2023-02-07,Proveedor 106,3622.26
COMP-2923,2024-09-05,Proveedor 26,3761.2
COMP-2924,2024-02-18,Proveedor 29,3264.19
COMP-2925,2024-05-02,Proveedor 311,907.87
COMP-2926,2024-10-09,Proveedor 227,4989.58
COMP-2927,2023-05-18,Proveedor 343,4672.01
COMP-2928,2024-08-20,Proveedor 104,1493.85
COMP-2929,2025-03-18,Proveedor 330,2553.92
COMP-2930,2024-05-15,Proveedor 182,4521.04
COMP-2931,2024-07-31,Proveedor 47,3945.6
COMP-2932,2023-02-20,Proveedor 4,4335.26
COMP-2933,2024-05-22,Proveedor 440,4324.08
COMP-2934,2024-03-29,Proveedor 211,2782.44
COMP-2935,2025-05-02,Proveedor 207,4987.34
COMP-2936,2025-07-09,Proveedor 353,3405.07
COMP-2937,2024-05-14,Proveedor 137,4362.67
COMP-2938,2023-05-22,Proveedor 192,3074.58
COMP-2939,2023-05-20,Proveedor 5,1482.31
COMP-2940,2024-04-05,Proveedor 297,3525.28
COMP-2941,2023-02-14,Proveedor 483,1369.55
COMP-2942,2024-12-10,Proveedor 171,3252.66
COMP-2943,2024-09-25,Proveedor 253,3375.53
COMP-2944,2025-07-25,Proveedor 239,194.5
COMP-2945,2023-03-07,Proveedor 283,2366.35
COMP-2946,2023-06-03,Proveedor 13,3633.51
COMP-2947,2024-10-02,Proveedor 483,448.05
COMP-2948,2025-08-25,Proveedor 41,3060.91
COMP-2949,2025-04-28,Proveedor 364,2646.11
COMP-2950,2023-07-06,Proveedor 372,551.95
COMP-2951,2025-07-31,Proveedor 23,4762.12
COMP-2952,2024-08-31,Proveedor 110,2785.98
COMP-2953,2024-08-21,Proveedor 192,3838.11
COMP-2954,2024-11-16,Proveedor 152,3697.86
COMP-2955,2023-04-16,Proveedor 96,3692.8
COMP-2956,2024-08-04,Proveedor 171,1338.05
COMP-2957,2024-06-29,Proveedor 217,3474.4
COMP-2958,2023-12-09,Proveedor 279,1662.17
COMP-2959,2025-04-28,Proveedor 354,1697.02
COMP-2960,2025-10-27,Proveedor 399,4479.17
COMP-2961,2025-08-18,Proveedor 484,1377.36
COMP-2962,2023-03-04,Proveedor 170,3838.73
COMP-2963,2025-09-14,Proveedor 228,889.31
COMP-2964,2024-06-11,Proveedor 443,4133.17
COMP-2965,2025-06-29,Proveedor 374,282.87
COMP-2966,2025-09-08,Proveedor 479,391.2
COMP-2967,2023-04-08,Proveedor 140,1747.57
COMP-2968,2025-04-08,Proveedor 321,4110.16
COMP-2969,2024-11-17,Proveedor 106,2231.74
COMP-2970,2023-02-06,Proveedor 10,2103.53
COMP-2971,2025-06-12,Proveedor 310,1718.09
COMP-2972,2024-05-09,Proveedor 388,1842.25
COMP-2973,2024-08-04,Proveedor 486,458.44
COMP-2974,2025-09-26,Proveedor 441,3350.53
COMP-2975,2024-08-15,Proveedor 201,4823.52
COMP-2976,2025-03-24,Proveedor 378,3695.31
COMP-2977,2024-09-20,Proveedor 156,3267.64
COMP-2978,2025-04-21,Proveedor 451,3372.33
COMP-2979,2025-01-01,Proveedor 368,3330.26
COMP-2980,2025-02-14,Proveedor 50,2011.21
COMP-2981,2023-04-29,Proveedor 131,4278.66
COMP-2982,2025-08-25,Proveedor 56,2379.95
COMP-2983,2023-05-26,Proveedor 223,4364.55
COMP-2984,2025-08-08,Proveedor 199,295.96
COMP-2985,2024-10-04,Proveedor 169,619.61
COMP-2986,2023-07-22,Proveedor 496,1636.26
COMP-2987,2025-01-22,Proveedor 354,4548.23
COMP-2988,2024-04-11,Proveedor 381,3037.79
COMP-2989,2025-07-19,Proveedor 298,2286.48
COMP-2990,2025-09-20,Proveedor 478,4769.22
COMP-2991,2024-12-29,Proveedor 24,1517.58
COMP-2992,2023-09-12,Proveedor 464,666.67
COMP-2993,2025-06-29,Proveedor 28,3379.93
COMP-2994,2025-04-16,Proveedor 215,4855.92
COMP-2995,2023-10-14,Proveedor 310,4978.47
COMP-2996,2024-10-06,Proveedor 75,3976.33
COMP-2997,2023-12-23,Proveedor 249,1849.89
COMP-2998,2024-06-16,Proveedor 276,3675.81
COMP-2999,2023-12-14,Proveedor 433,3206.59
COMP-3000,2024-06-02,Proveedor 431,2201.04
COMP-3001,2025-08-30,Proveedor 168,2612.6
COMP-3002,2024-12-20,Proveedor 250,4002.61
COMP-3003,2025-04-02,Proveedor 191,1901.59
COMP-3004,2024-02-10,Proveedor 157,3085.39
COMP-3005,2023-09-18,Proveedor 212,3425.08
COMP-3006,2024-06-19,Proveedor 227,3412.46
COMP-3007,2023-03-21,Proveedor 368,4325.56
COMP-3008,2024-10-10,Proveedor 243,3942.88
COMP-3009,2025-01-12,Proveedor 23,768.22
COMP-3010,2025-07-22,Proveedor 114,3770.45
COMP-3011,2024-07-04,Proveedor 167,1536.06
COMP-3012,2023-11-18,Proveedor 121,2358.75
COMP-3013,2025-05-10,Proveedor 397,319.42
COMP-3014,2023-05-18,Proveedor 209,1533.23
COMP-3015,2023-10-11,Proveedor 374,3344.07
COMP-3016,2025-06-14,Proveedor 309,158.57
COMP-3017,2023-08-19,Proveedor 72,1911.29
COMP-3018,2023-11-13,Proveedor 391,1079.67
COMP-3019,2025-10-03,Proveedor 43,3549.19
COMP-3020,2025-10-02,Proveedor 241,3083.21
COMP-3021,2023-02-20,Proveedor 16,4547.8
COMP-3022,2025-08-21,Proveedor 353,2523.34
COMP-3023,2024-09-28,Proveedor 241,4107.97
COMP-3024,2025-02-19,Proveedor 76,2416.25
COMP-3025,2023-09-02,Proveedor 461,2769.16
COMP-3026,2025-03-10,Proveedor 167,2432.04
COMP-3027,2023-04-29,Proveedor 316,1587.19
COMP-3028,2023-12-11,Proveedor 459,1033.53
COMP-3029,2024-01-02,Proveedor 215,4607.76
COMP-3030,2023-08-13,Proveedor 255,1938.66
COMP-3031,2025-07-02,Proveedor 364,1126.81
COMP-3032,2024-12-26,Proveedor 356,4824.34
COMP-3033,2024-03-05,Proveedor 24,4447.23
COMP-3034,2024-04-24,Proveedor 44,27.08
COMP-3035,2025-03-22,Proveedor 185,4919.77
COMP-3036,2023-06-07,Proveedor 299,559.46
COMP-3037,2024-09-07,Proveedor 52,3765.42
COMP-3038,2024-01-15,Proveedor 227,476.97
COMP-3039,2025-01-01,Proveedor 66,148.46
COMP-3040,2024-11-26,Proveedor 150,1253.03
COMP-3041,2023-04-27,Proveedor 474,3737.92
COMP-3042,2025-03-07,Proveedor 14,1764.17
COMP-3043,2024-07-03,Proveedor 310,3094.85
COMP-3044,2024-05-13,Proveedor 418,1747.91
COMP-3045,2024-06-22,Proveedor 363,996.57
COMP-3046,2023-12-16,Proveedor 428,2358.22
COMP-3047,2024-09-03,Proveedor 337,3418.38
COMP-3048,2023-09-05,Proveedor 102,2927.34
COMP-3049,2025-09-03,Proveedor 467,3473.51
COMP-3050,2024-02-20,Proveedor 144,3701.26
COMP-3051,2025-06-24,Proveedor 232,3019.86
COMP-3052,2024-11-28,Proveedor 241,1683.41
COMP-3053,2024-11-03,Proveedor 79,2891.68
COMP-3054,2023-08-08,Proveedor 199,4692.41
COMP-3055,2025-08-30,Proveedor 27,2098.64
COMP-3056,2025-08-14,Proveedor 37,1077.6
COMP-3057,2023-10-10,Proveedor 322,4081.11
COMP-3058,2023-04-04,Proveedor 330,3048.81
COMP-3059,2025-06-10,Proveedor 395,2127.17
COMP-3060,2025-07-16,Proveedor 150,323.26
COMP-3061,2023-11-23,Proveedor 349,1796.86
COMP-3062,2024-11-20,Proveedor 342,2688.1
COMP-3063,2024-07-31,Proveedor 488,2218.97
COMP-3064,2025-07-04,Proveedor 203,1768.04
COMP-3065,2024-01-07,Proveedor 168,3308.57
COMP-3066,2025-09-24,Proveedor 344,2282.09
COMP-3067,2025-07-03,Proveedor 364,2394.31
COMP-3068,2023-11-19,Proveedor 191,3912.35
COMP-3069,2024-10-21,Proveedor 384,1683.61
COMP-3070,2023-01-08,Proveedor 225,2507.22
COMP-3071,2024-09-13,Proveedor 286,2297.16
COMP-3072,2025-05-23,Proveedor 197,188.21
COMP-3073,2024-07-09,Proveedor 455,4820.76
COMP-3074,2025-02-20,Proveedor 217,2713.22
COMP-3075,2023-03-17,Proveedor 47,574.47
